       58.0000  -0.980179   0.293072  -0.687107 
       58.5000  -0.958364   0.271839  -0.686525 
       59.0000  -0.980395   0.293123  -0.687272 
       59.5000  -0.975531   0.286802  -0.688728 
       60.0000  -0.986317   0.298192  -0.688124 
       60.5000  -0.980213   0.291469  -0.688743 
       61.0000  -0.983207   0.294966  -0.688241 
       61.5000  -0.983454   0.293509  -0.689946 
       62.0000  -0.969743   0.288743  -0.681000 
       62.5000  -0.982936   0.300800  -0.682136 
       63.0000  -0.972430   0.289327  -0.683103 
       63.5000  -0.984073   0.303070  -0.681003 
       64.0000  -0.959980   0.279246  -0.680734 
       64.5000  -0.961669   0.281969  -0.679700 
       65.0000  -0.964251   0.284357  -0.679894 
       65.5000  -0.979960   0.298331  -0.681629 
       66.0000  -0.988408   0.306834  -0.681575 
       66.5000  -0.975540   0.294009  -0.681530 
       67.0000  -0.969607   0.287317  -0.682291 
       67.5000  -0.981091   0.298938  -0.682153 
       68.0000  -0.974842   0.292742  -0.682101 
       68.5000  -0.976167   0.294379  -0.681787 
       69.0000  -0.974818   0.293107  -0.681711 
       69.5000  -0.985759   0.304280  -0.681480 
       70.0000  -0.958004   0.273403  -0.684601 
       70.5000  -0.981535   0.295697  -0.685838 
       71.0000  -0.967543   0.281443  -0.686100 
       71.5000  -0.963971   0.278129  -0.685842 
       72.0000  -0.984447   0.295066  -0.689380 
       72.5000  -0.986240   0.298233  -0.688007 
       73.0000  -0.970719   0.282208  -0.688511 
       73.5000  -0.990853   0.298837  -0.692016 
       74.0000  -0.979725   0.286987  -0.692737 
       74.5000  -0.979279   0.290313  -0.688966 
       75.0000  -0.978589   0.291096  -0.687493 
       75.5000  -0.984697   0.295947  -0.688750 
       76.0000  -0.967978   0.279707  -0.688271 
       76.5000  -0.972375   0.277435  -0.694940 
       77.0000  -0.989964   0.295155  -0.694809 
       77.5000  -0.982042   0.288838  -0.693204 
       78.0000  -0.976868   0.284081  -0.692787 
       78.5000  -0.973735   0.279721  -0.694014 
       79.0000  -0.987496   0.295218  -0.692279 
       79.5000  -0.983756   0.293665  -0.690091 
       80.0000  -0.994978   0.306078  -0.688900 
       80.5000  -0.997882   0.311113  -0.686769 
       81.0000  -0.979185   0.294170  -0.685015 
       81.5000  -0.977576   0.291813  -0.685763 
       82.0000  -0.982646   0.297381  -0.685265 
       82.5000  -0.968624   0.287100  -0.681524 
       83.0000  -0.991412   0.308072  -0.683339 
       83.5000  -0.979232   0.297478  -0.681754 
       84.0000  -0.978641   0.290342  -0.688299 
       84.5000  -0.999044   0.310949  -0.688095 
       85.0000  -0.997512   0.308652  -0.688861 
       85.5000  -0.972674   0.285901  -0.686773 
       86.0000  -0.980761   0.293734  -0.687028 
       86.5000  -1.008182   0.321670  -0.686512 
       87.0000  -0.977488   0.294985  -0.682503 
       87.5000  -0.995854   0.304752  -0.691102 
       88.0000  -0.996389   0.311613  -0.684776 
       88.5000  -0.989709   0.304657  -0.685052 
       89.0000  -0.991167   0.304810  -0.686357 
       89.5000  -0.984951   0.298446  -0.686506 
       90.0000  -0.991467   0.305924  -0.685544 
       90.5000  -0.991158   0.304050  -0.687107 
       91.0000  -0.985636   0.300547  -0.685089 
       91.5000  -1.000273   0.318059  -0.682214 
       92.0000  -0.986201   0.304215  -0.681986 
       92.5000  -0.967835   0.286919  -0.680917 
       93.0000  -0.984235   0.305846  -0.678389 
       93.5000  -0.973261   0.295287  -0.677974 
       94.0000  -0.976047   0.297905  -0.678141 
       94.5000  -0.948347   0.273965  -0.674381 
       95.0000  -0.967994   0.292308  -0.675686 
       95.5000  -0.973289   0.298700  -0.674589 
       96.0000  -0.970045   0.297333  -0.672712 
       96.5000  -0.984812   0.310987  -0.673826 
       97.0000  -0.969993   0.295347  -0.674646 
       97.5000  -0.980813   0.305547  -0.675266 
       98.0000  -0.981479   0.305691  -0.675788 
       98.5000  -0.974036   0.297450  -0.676586 
       99.0000  -0.972239   0.294609  -0.677630 
       99.5000  -0.973435   0.296864  -0.676571 
      100.0000  -0.985970   0.312323  -0.673648 
      100.5000  -0.985073   0.312291  -0.672782 
      101.0000  -0.973540   0.300453  -0.673088 
      101.5000  -0.961615   0.289796  -0.671819 
      102.0000  -0.970143   0.295940  -0.674202 
      102.5000  -0.977238   0.302949  -0.674289 
      103.0000  -0.989122   0.315195  -0.673927 
      103.5000  -0.990659   0.316293  -0.674366 
      104.0000  -0.967687   0.293042  -0.674645 
      104.5000  -0.974425   0.300450  -0.673975 
      105.0000  -0.985116   0.309243  -0.675874 
      105.5000  -0.965696   0.290091  -0.675606 
      106.0000  -0.975074   0.302306  -0.672768 
      106.5000  -0.974230   0.299497  -0.674733 
      107.0000  -0.974301   0.300041  -0.674261 
      107.5000  -0.973574   0.298144  -0.675431 
      108.0000  -0.973368   0.299177  -0.674191 
      108.5000  -0.966440   0.290802  -0.675639 
      109.0000  -0.990697   0.316330  -0.674367 
      109.5000  -0.971135   0.293806  -0.677329 
      110.0000  -0.964597   0.284817  -0.679779 
      110.5000  -0.981736   0.295305  -0.686431 
      111.0000  -0.980648   0.294760  -0.685888 
      111.5000  -0.975009   0.291412  -0.683597 
      112.0000  -0.967693   0.283110  -0.684583 
      112.5000  -0.969798   0.287939  -0.681859 
      113.0000  -1.001595   0.317535  -0.684060 
      113.5000  -0.988544   0.299994  -0.688549 
      114.0000  -0.987644   0.300561  -0.687083 
      114.5000  -0.975742   0.287171  -0.688572 
      115.0000  -0.977457   0.289116  -0.688340 
      115.5000  -0.970036   0.282471  -0.687565 
      116.0000  -0.969683   0.278362  -0.691321 
      116.5000  -0.995643   0.302838  -0.692805 
      117.0000  -0.978208   0.285055  -0.693153 
      117.5000  -0.983501   0.290245  -0.693256 
      118.0000  -0.983724   0.293152  -0.690572 
      118.5000  -0.992270   0.300666  -0.691604 
      119.0000  -0.978683   0.285401  -0.693283 
      119.5000  -0.983015   0.288593  -0.694421 
      120.0000  -0.974818   0.282637  -0.692180 
      120.5000  -0.991367   0.298169  -0.693198 
      121.0000  -0.998383   0.305818  -0.692564 
      121.5000  -0.974830   0.284554  -0.690276 
      122.0000  -0.971685   0.281556  -0.690129 
      122.5000  -0.988398   0.299084  -0.689315 
      123.0000  -0.982600   0.293419  -0.689181 
      123.5000  -0.992494   0.302442  -0.690052 
      124.0000  -0.979364   0.290372  -0.688992 
      124.5000  -0.976692   0.285292  -0.691400 
      125.0000  -0.982827   0.291265  -0.691562 
      125.5000  -0.992958   0.301476  -0.691482 
      126.0000  -0.997238   0.305277  -0.691962 
      126.5000  -0.993505   0.301188  -0.692317 
      127.0000  -0.997507   0.305726  -0.691781 
      127.5000  -0.987532   0.295096  -0.692435 
      128.0000  -0.997619   0.307476  -0.690143 
      128.5000  -0.988515   0.298139  -0.690375 
      129.0000  -0.987816   0.297450  -0.690367 
      129.5000  -0.997955   0.305230  -0.692725 
      130.0000  -0.980470   0.293370  -0.687100 
      130.5000  -0.989568   0.300859  -0.688708 
      131.0000  -0.970280   0.284219  -0.686061 
      131.5000  -1.001066   0.315001  -0.686065 
      132.0000  -0.993220   0.302991  -0.690229 
      132.5000  -0.994477   0.305686  -0.688792 
      133.0000  -0.986952   0.297457  -0.689495 
      133.5000  -0.983394   0.293311  -0.690083 
      134.0000  -1.011680   0.320364  -0.691317 
      134.5000  -0.987668   0.297388  -0.690280 
      135.0000  -0.995189   0.308092  -0.687097 
      135.5000  -0.966752   0.278969  -0.687783 
      136.0000  -0.982884   0.296000  -0.686883 
      136.5000  -0.981704   0.290432  -0.691272 
      137.0000  -0.975339   0.284324  -0.691016 
